snapped_at,price_A,price_B
2021-10-27 00:00:00 UTC,12.34294859339568,0.9264085677247612
2021-10-28 00:00:00 UTC,10.897722235486224,0.7981489396779016
2021-10-29 00:00:00 UTC,11.37430429649067,0.8223280408620783
2021-10-30 00:00:00 UTC,11.553082716820937,0.8347642945342921
2021-10-31 00:00:00 UTC,10.472299596763536,0.8073845715771822
2021-11-01 00:00:00 UTC,10.18160604809049,0.8757896854234054
2021-11-02 00:00:00 UTC,10.156896824476354,1.201483332150492
2021-11-03 00:00:00 UTC,10.476172018091766,1.0656980583833149
2021-11-04 00:00:00 UTC,10.993650112660688,1.015219356183973
2021-11-05 00:00:00 UTC,10.656640636324704,0.9809325034995195
2021-11-06 00:00:00 UTC,10.401289700129553,0.9495880786350392
2021-11-07 00:00:00 UTC,10.21378410682578,0.945092929028623
2021-11-08 00:00:00 UTC,10.358602290491694,0.9641151151766844
2021-11-09 00:00:00 UTC,10.731098705154375,1.004853447984547
2021-11-10 00:00:00 UTC,11.407872079400793,0.9758842374918976
2021-11-11 00:00:00 UTC,10.80039545516588,0.8891212266312123
2021-11-12 00:00:00 UTC,12.282967289333309,0.9316292223378476
2021-11-13 00:00:00 UTC,11.28376446750906,0.9069587307238316
2021-11-14 00:00:00 UTC,11.200010118452791,0.9508799212607632
2021-11-15 00:00:00 UTC,11.912817217769383,0.9359925342426052
2021-11-16 00:00:00 UTC,11.114207561273624,0.9103309071467908
2021-11-17 00:00:00 UTC,9.754086635239206,0.8487535136602569
2021-11-18 00:00:00 UTC,9.431602877924265,0.8603437415574454
2021-11-19 00:00:00 UTC,8.77754232358639,0.7983869974365674
2021-11-20 00:00:00 UTC,9.478081594689192,0.9038281553336212
2021-11-21 00:00:00 UTC,9.842303773248172,0.9248752571293768
2021-11-22 00:00:00 UTC,9.756552951930006,1.011407104944234
2021-11-23 00:00:00 UTC,9.286434597234978,1.0326456023432065
2021-11-24 00:00:00 UTC,9.956094409782624,1.106112026891542
2021-11-25 00:00:00 UTC,9.239854354903905,0.9938127863673886
2021-11-26 00:00:00 UTC,9.26715937373833,1.0140105986763848
2021-11-27 00:00:00 UTC,8.220876097549253,1.0949586161495148
2021-11-28 00:00:00 UTC,8.247549884666583,1.1346398957425978
2021-11-29 00:00:00 UTC,8.36671384715985,1.0788582372112416
2021-11-30 00:00:00 UTC,8.428663773720778,1.0587689824496236
2021-12-01 00:00:00 UTC,8.717096449890493,1.280507378399727
2021-12-02 00:00:00 UTC,8.49242160159856,1.2437964093661835
2021-12-03 00:00:00 UTC,8.2359218335556,1.217449515236735
2021-12-04 00:00:00 UTC,9.148647987764065,1.2465149626210323
2021-12-05 00:00:00 UTC,7.9644307798438545,1.0332112569829195
2021-12-06 00:00:00 UTC,7.313289091173842,0.9438377249887931
2021-12-07 00:00:00 UTC,7.300216070143302,0.952209944770666
2021-12-08 00:00:00 UTC,7.609277204171576,0.9071989827440498
2021-12-09 00:00:00 UTC,9.38491636103346,0.9366024798473834
2021-12-10 00:00:00 UTC,9.873805042249764,0.898532125773034
2021-12-11 00:00:00 UTC,10.070459940198926,0.8379071064500758
2021-12-12 00:00:00 UTC,11.499703698770825,0.8702613206790996
2021-12-13 00:00:00 UTC,10.581562496124668,0.8694836240547615
2021-12-14 00:00:00 UTC,9.110274386466866,0.7743645657204112
2021-12-15 00:00:00 UTC,9.294415908948812,0.7938150131167195
2021-12-16 00:00:00 UTC,9.837962256200289,0.804803336069524
2021-12-17 00:00:00 UTC,9.24482184061604,0.807923314445389
2021-12-18 00:00:00 UTC,8.415058803510613,0.776236235798935
2021-12-19 00:00:00 UTC,8.420322772719645,0.7887148853105885
2021-12-20 00:00:00 UTC,8.985282932707547,0.7751873618279871
2021-12-21 00:00:00 UTC,8.553332625965279,0.759003126467893
2021-12-22 00:00:00 UTC,9.267656954217346,0.7826058707488257
2021-12-23 00:00:00 UTC,10.833611093847436,0.9762876718144724
2021-12-24 00:00:00 UTC,13.750746537177791,0.949945076797876
2021-12-25 00:00:00 UTC,14.843810965722534,0.9157834598844714
2021-12-26 00:00:00 UTC,15.226116314143118,0.9741889547617992
2021-12-27 00:00:00 UTC,16.15134219919088,0.9522619040656184
2021-12-28 00:00:00 UTC,14.6991803978657,0.9737418014935292
2021-12-29 00:00:00 UTC,13.361156331319089,0.8791394402066918
2021-12-30 00:00:00 UTC,14.998093677675588,0.8320073253954497
2021-12-31 00:00:00 UTC,15.41589334159289,0.863574348387072
2022-01-01 00:00:00 UTC,14.609275429299062,0.860077794937491
2022-01-02 00:00:00 UTC,15.231516581396988,0.8946510866549005
2022-01-03 00:00:00 UTC,14.435640136719696,0.9037358979190756
2022-01-04 00:00:00 UTC,16.426755145250493,0.9194051759961364
2022-01-05 00:00:00 UTC,16.032932962996124,0.943255322798591
2022-01-06 00:00:00 UTC,15.43984891988764,0.873446142077638
2022-01-07 00:00:00 UTC,15.966921041047948,0.8263061460680851
2022-01-08 00:00:00 UTC,15.036343129406085,0.7545977160665486
2022-01-09 00:00:00 UTC,13.853209466601689,0.7282023566302296
2022-01-10 00:00:00 UTC,13.53395156486414,0.7357264760103566
2022-01-11 00:00:00 UTC,15.479842285048102,0.7064941190588667
2022-01-12 00:00:00 UTC,18.096208842649432,0.7441475376004077
2022-01-13 00:00:00 UTC,17.549370261741764,0.7953972295434044
2022-01-14 00:00:00 UTC,19.58552187745689,0.7557862641527193
2022-01-15 00:00:00 UTC,20.23676126297608,0.8004146192915301
2022-01-16 00:00:00 UTC,19.38738359917695,0.8281878863798098
